id,col_3,col_4,col_5,col_5_英語,card_name_英語,image_url_英語,col_5_韓国語,card_name_韓国語,image_url_韓国語,col_5_中国語,card_name_中国語,image_url_中国語,col_5_フランス語,card_name_フランス語,image_url_フランス語,col_5_スペイン語,card_name_スペイン語,image_url_スペイン語,col_5_ドイツ語,card_name_ドイツ語,image_url_ドイツ語
5351,B1,011/226,B1-011,B1-011,Shroomish,https://assets.tcgdex.net/en/tcgp/B1/011/low.webp,B1-011,버섯꼬,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/11.webp,B1-011,蘑蘑菇,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/11.webp,B1-011,Balignon,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/11.webp,B1-011,Shroomish,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/11.webp,B1-011,Knilz,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/11.webp
5034,B1,328/226,B1-328,B1-328,Arceus ex,https://assets.tcgdex.net/en/tcgp/B1/328/low.webp,B1-328,아르세우스,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/328.webp,B1-328,阿爾宙斯,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/328.webp,B1-328,Arceus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/328.webp,B1-328,Arceus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/328.webp,B1-328,Arceus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/328.webp
5039,B1,323/226,B1-323,B1-323,Lycanroc ex,https://assets.tcgdex.net/en/tcgp/B1/323/low.webp,B1-323,루가루암,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/323.webp,B1-323,鬃岩狼人,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/323.webp,B1-323,Lougaroc,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/323.webp,B1-323,Lycanroc,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/323.webp,B1-323,Wolwerock,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/323.webp
5041,B1,321/226,B1-321,B1-321,Pikachu ex,https://assets.tcgdex.net/en/tcgp/B1/321/low.webp,B1-321,피카츄,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/321.webp,B1-321,皮卡丘,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/321.webp,B1-321,Pikachu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/321.webp,B1-321,Pikachu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/321.webp,B1-321,Pikachu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/321.webp
5044,B1,318/226,B1-318,B1-318,Incineroar ex,https://assets.tcgdex.net/en/tcgp/B1/318/low.webp,B1-318,어흥염,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/318.webp,B1-318,熾焰咆哮虎,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/318.webp,B1-318,Félinferno,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/318.webp,B1-318,Incineroar,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/318.webp,B1-318,Fuegro,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/318.webp
5052,B1,310/226,B1-310,B1-310,Rockruff,https://assets.tcgdex.net/en/tcgp/B1/310/low.webp,B1-310,암멍이,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/310.webp,B1-310,岩狗狗,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/310.webp,B1-310,Rocabot,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/310.webp,B1-310,Rockruff,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/310.webp,B1-310,Wuffels,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/310.webp
5056,B1,306/226,B1-306,B1-306,Hypno,https://assets.tcgdex.net/en/tcgp/B1/306/low.webp,B1-306,슬리퍼,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/306.webp,B1-306,引夢貘人,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/306.webp,B1-306,Hypnomade,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/306.webp,B1-306,Hypno,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/306.webp,B1-306,Hypno,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/306.webp
5057,B1,305/226,B1-305,B1-305,Drowzee,https://assets.tcgdex.net/en/tcgp/B1/305/low.webp,B1-305,슬리프,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/305.webp,B1-305,催眠貘,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/305.webp,B1-305,Soporifik,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/305.webp,B1-305,Drowzee,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/305.webp,B1-305,Traumato,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/305.webp
5059,B1,303/226,B1-303,B1-303,Oricorio,https://assets.tcgdex.net/en/tcgp/B1/303/low.webp,B1-303,춤추새,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/303.webp,B1-303,花舞鳥,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/303.webp,B1-303,Plumeline,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/303.webp,B1-303,Oricorio,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/303.webp,B1-303,Choreogel,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/303.webp
5060,B1,302/226,B1-302,B1-302,Zapdos,https://assets.tcgdex.net/en/tcgp/B1/302/low.webp,B1-302,썬더,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/302.webp,B1-302,閃電鳥,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/302.webp,B1-302,Électhor,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/302.webp,B1-302,Zapdos,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/302.webp,B1-302,Zapdos,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/302.webp
5065,B1,297/226,B1-297,B1-297,Poliwrath,https://assets.tcgdex.net/en/tcgp/B1/297/low.webp,B1-297,강챙이,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/297.webp,B1-297,蚊香泳士,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/297.webp,B1-297,Tartard,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/297.webp,B1-297,Poliwrath,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/297.webp,B1-297,Quappo,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/297.webp
5066,B1,296/226,B1-296,B1-296,Poliwhirl,https://assets.tcgdex.net/en/tcgp/B1/296/low.webp,B1-296,슈륙챙이,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/296.webp,B1-296,蚊香君,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/296.webp,B1-296,Têtarte,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/296.webp,B1-296,Poliwhirl,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/296.webp,B1-296,Quaputzi,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/296.webp
5067,B1,295/226,B1-295,B1-295,Poliwag,https://assets.tcgdex.net/en/tcgp/B1/295/low.webp,B1-295,발챙이,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/295.webp,B1-295,蚊香蝌蚪,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/295.webp,B1-295,Ptitard,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/295.webp,B1-295,Poliwag,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/295.webp,B1-295,Quapsel,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/295.webp
5068,B1,294/226,B1-294,B1-294,Torracat,https://assets.tcgdex.net/en/tcgp/B1/294/low.webp,B1-294,냐오히트,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/294.webp,B1-294,炎熱喵,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/294.webp,B1-294,Matoufeu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/294.webp,B1-294,Torracat,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/294.webp,B1-294,Miezunder,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/294.webp
5069,B1,293/226,B1-293,B1-293,Litten,https://assets.tcgdex.net/en/tcgp/B1/293/low.webp,B1-293,냐오불,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/293.webp,B1-293,火斑喵,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/293.webp,B1-293,Flamiaou,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/293.webp,B1-293,Litten,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/293.webp,B1-293,Flamiau,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/293.webp
5077,B1,285/226,B1-285,B1-285,Mega Gyarados ex,https://assets.tcgdex.net/en/tcgp/B1/285/low.webp,B1-285,갸라도스,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/285.webp,B1-285,暴鯉龍,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/285.webp,B1-285,Léviator,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/285.webp,B1-285,Gyarados,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/285.webp,B1-285,Garados,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/285.webp
5080,B1,282/226,B1-282,B1-282,Melmetal ex,https://assets.tcgdex.net/en/tcgp/B1/282/low.webp,B1-282,멜메탈,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/282.webp,B1-282,美錄梅塔,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/282.webp,B1-282,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/282.webp,B1-282,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/282.webp,B1-282,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/282.webp
5082,B1,280/226,B1-280,B1-280,Mega Absol ex,https://assets.tcgdex.net/en/tcgp/B1/280/low.webp,B1-280,앱솔,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/280.webp,B1-280,阿勃梭魯,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/280.webp,B1-280,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/280.webp,B1-280,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/280.webp,B1-280,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/280.webp
5086,B1,276/226,B1-276,B1-276,Jolteon ex,https://assets.tcgdex.net/en/tcgp/B1/276/low.webp,B1-276,쥬피썬더,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/276.webp,B1-276,雷伊布,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/276.webp,B1-276,Voltali,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/276.webp,B1-276,Jolteon,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/276.webp,B1-276,Blitza,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/276.webp
5087,B1,275/226,B1-275,B1-275,Greninja ex,https://assets.tcgdex.net/en/tcgp/B1/275/low.webp,B1-275,개굴닌자,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/275.webp,B1-275,甲賀忍蛙,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/275.webp,B1-275,Amphinobi,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/275.webp,B1-275,Greninja,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/275.webp,B1-275,Quajutsu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/275.webp
5092,B1,270/226,B1-270,B1-270,Copycat,https://assets.tcgdex.net/en/tcgp/B1/270/low.webp,B1-270,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/270.webp,B1-270,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/270.webp,B1-270,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/270.webp,B1-270,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/270.webp,B1-270,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/270.webp
5096,B1,266/226,B1-266,B1-266,Marlon,https://assets.tcgdex.net/en/tcgp/B1/266/low.webp,B1-266,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/266.webp,B1-266,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/266.webp,B1-266,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/266.webp,B1-266,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/266.webp,B1-266,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/266.webp
5098,B1,264/226,B1-264,B1-264,Melmetal ex,https://assets.tcgdex.net/en/tcgp/B1/264/low.webp,B1-264,멜메탈,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/264.webp,B1-264,美錄梅塔,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/264.webp,B1-264,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/264.webp,B1-264,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/264.webp,B1-264,Melmetal,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/264.webp
5100,B1,262/226,B1-262,B1-262,Mega Absol ex,https://assets.tcgdex.net/en/tcgp/B1/262/low.webp,B1-262,앱솔,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/262.webp,B1-262,阿勃梭魯,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/262.webp,B1-262,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/262.webp,B1-262,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/262.webp,B1-262,Absol,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/262.webp
5105,B1,257/226,B1-257,B1-257,Jolteon ex,https://assets.tcgdex.net/en/tcgp/B1/257/low.webp,B1-257,쥬피썬더,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/257.webp,B1-257,雷伊布,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/257.webp,B1-257,Voltali,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/257.webp,B1-257,Jolteon,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/257.webp,B1-257,Blitza,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/257.webp
5106,B1,256/226,B1-256,B1-256,Greninja ex,https://assets.tcgdex.net/en/tcgp/B1/256/low.webp,B1-256,개굴닌자,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/256.webp,B1-256,甲賀忍蛙,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/256.webp,B1-256,Amphinobi,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/256.webp,B1-256,Greninja,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/256.webp,B1-256,Quajutsu,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/256.webp
5107,B1,255/226,B1-255,B1-255,Mega Gyarados ex,https://assets.tcgdex.net/en/tcgp/B1/255/low.webp,B1-255,갸라도스,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/255.webp,B1-255,暴鯉龍,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/255.webp,B1-255,Léviator,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/255.webp,B1-255,Gyarados,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/255.webp,B1-255,Garados,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/255.webp
5114,B1,248/226,B1-248,B1-248,Delcatty,https://assets.tcgdex.net/en/tcgp/B1/248/low.webp,B1-248,델케티,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/248.webp,B1-248,優雅貓,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/248.webp,B1-248,Delcatty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/248.webp,B1-248,Delcatty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/248.webp,B1-248,Enekoro,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/248.webp
5117,B1,245/226,B1-245,B1-245,Hydreigon,https://assets.tcgdex.net/en/tcgp/B1/245/low.webp,B1-245,삼삼드래,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/245.webp,B1-245,三頭龍,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/245.webp,B1-245,Trioxhydre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/245.webp,B1-245,Hydreigon,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/245.webp,B1-245,Trikephalo,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/245.webp
5118,B1,244/226,B1-244,B1-244,Honchkrow,https://assets.tcgdex.net/en/tcgp/B1/244/low.webp,B1-244,돈크로우,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/244.webp,B1-244,烏鴉頭頭,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/244.webp,B1-244,Corboss,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/244.webp,B1-244,Honchkrow,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/244.webp,B1-244,Kramshef,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/244.webp
5119,B1,243/226,B1-243,B1-243,Pancham,https://assets.tcgdex.net/en/tcgp/B1/243/low.webp,B1-243,판짱,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/243.webp,B1-243,頑皮熊貓,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/243.webp,B1-243,Pandespiègle,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/243.webp,B1-243,Pancham,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/243.webp,B1-243,Pam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/243.webp
5121,B1,241/226,B1-241,B1-241,Hippowdon,https://assets.tcgdex.net/en/tcgp/B1/241/low.webp,B1-241,하마돈,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/241.webp,B1-241,河馬獸,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/241.webp,B1-241,Hippodocus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/241.webp,B1-241,Hippowdon,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/241.webp,B1-241,Hippoterus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/241.webp
5124,B1,238/226,B1-238,B1-238,Cofagrigus,https://assets.tcgdex.net/en/tcgp/B1/238/low.webp,B1-238,데스니칸,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/238.webp,B1-238,死神棺,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/238.webp,B1-238,Tutankafer,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/238.webp,B1-238,Cofagrigus,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/238.webp,B1-238,Echnatoll,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/238.webp
5128,B1,234/226,B1-234,B1-234,Jellicent,https://assets.tcgdex.net/en/tcgp/B1/234/low.webp,B1-234,탱탱겔,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/234.webp,B1-234,胖嘟嘟,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/234.webp,B1-234,Moyade,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/234.webp,B1-234,Jellicent,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/234.webp,B1-234,Apoquallyp,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/234.webp
5130,B1,232/226,B1-232,B1-232,Magikarp,https://assets.tcgdex.net/en/tcgp/B1/232/low.webp,B1-232,잉어킹,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/232.webp,B1-232,鯉魚王,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/232.webp,B1-232,Magicarpe,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/232.webp,B1-232,Magikarp,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/232.webp,B1-232,Karpador,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/232.webp
5141,B1,221/226,B1-221,B1-221,Marlon,https://assets.tcgdex.net/en/tcgp/B1/221/low.webp,B1-221,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/221.webp,B1-221,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/221.webp,B1-221,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/221.webp,B1-221,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/221.webp,B1-221,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/221.webp
5143,B1,219/226,B1-219,B1-219,Heavy Helmet,https://assets.tcgdex.net/en/tcgp/B1/219/low.webp,B1-219,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/219.webp,B1-219,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/219.webp,B1-219,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/219.webp,B1-219,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/219.webp,B1-219,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/219.webp
5146,B1,216/226,B1-216,B1-216,Cover Fossil,https://assets.tcgdex.net/en/tcgp/B1/216/low.webp,B1-216,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/216.webp,B1-216,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/216.webp,B1-216,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/216.webp,B1-216,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/216.webp,B1-216,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/216.webp
5147,B1,215/226,B1-215,B1-215,Hitting Hammer,https://assets.tcgdex.net/en/tcgp/B1/215/low.webp,B1-215,이상해씨,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/215.webp,B1-215,妙蛙種子,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/215.webp,B1-215,Bulbizarre,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/215.webp,B1-215,Bulbasaur,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/215.webp,B1-215,Bisasam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/215.webp
5154,B1,208/226,B1-208,B1-208,Furfrou,https://assets.tcgdex.net/en/tcgp/B1/208/low.webp,B1-208,트리미앙,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/208.webp,B1-208,多麗米亞,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/208.webp,B1-208,Couafarel,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/208.webp,B1-208,Furfrou,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/208.webp,B1-208,Coiffwaff,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/208.webp
5168,B1,194/226,B1-194,B1-194,Delcatty,https://assets.tcgdex.net/en/tcgp/B1/194/low.webp,B1-194,델케티,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/194.webp,B1-194,優雅貓,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/194.webp,B1-194,Delcatty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/194.webp,B1-194,Delcatty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/194.webp,B1-194,Enekoro,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/194.webp
5169,B1,193/226,B1-193,B1-193,Skitty,https://assets.tcgdex.net/en/tcgp/B1/193/low.webp,B1-193,에나비,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/193.webp,B1-193,向尾喵,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/193.webp,B1-193,Skitty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/193.webp,B1-193,Skitty,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/193.webp,B1-193,Eneco,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/193.webp
5170,B1,192/226,B1-192,B1-192,Exploud,https://assets.tcgdex.net/en/tcgp/B1/192/low.webp,B1-192,폭음룡,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/ko_KR/192.webp,B1-192,爆音怪,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/zh_TW/192.webp,B1-192,Brouhabam,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/fr_FR/192.webp,B1-192,Exploud,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/es_ES/192.webp,B1-192,Krawumms,https://ptcgp-tracker.com/sites/default/files/mega_rising/cards/de_DE/192.webp
